code,type,title,lyrics,pinyin
Z4-2,PnW,在祢手中,"耶和华我的神，你是我的神，我的好处不在你以外。
你是我的产业，我杯中的分，我所得的你为我持守。
耶和华我的神，你是我的神，我的好处不在你以外。
你是我的产业，我杯中的分，我所得的你为我持守。
我将耶和华常摆在我面前，因你在我右边，我便不致动摇。
我的心欢喜，我的灵快乐，我的肉身也要安然居住。
我将耶和华常摆在我面前，因你在我右边，我便不致动摇。
在你面前有满足的喜乐，在你手中有永远的福乐。",ye he hua wo de shen ni shi wo de shen wo de hao chu bu zai ni yi wai ni shi wo de chan ye wo bei zhong de fen wo suo de de ni wei wo chi shou ye he hua wo de shen ni shi wo de shen wo de hao chu bu zai ni yi wai ni shi wo de chan ye wo bei zhong de fen wo suo de de ni wei wo chi shou wo jiang ye he hua chang bai zai wo mian qian yin ni zai wo you bian wo bian bu zhi dong yao wo de xin huan xi wo de ling kuai le wo de rou shen ye yao an ran ju zhu wo jiang ye he hua chang bai zai wo mian qian yin ni zai wo you bian wo bian bu zhi dong yao zai ni mian qian you man zu de xi le zai ni shou zhong you yong yuan de fu le
Z4-3,PnW,赞美之泉,从天父而来的爱和恩典，把我们冰冷的心溶解，让我们献出每个音符，把它化为赞美之泉。让我们张开口，举起手，向永生之主称谢，使赞美之泉流入，每个人的心间。,cong tian fu er lai de ai he en dian ba wo men bing leng de xin rong jie rang wo men xian chu mei ge yin fu ba ta hua wei zan mei zhi quan rang wo men zhang kai kou ju qi shou xiang yong sheng zhi zhu cheng xie shi zan mei zhi quan liu ru mei ge ren de xin jian
Z4-4,PnW,这一天里,这一天里，我感到好欢喜，能够与各位弟兄姐妹相聚。耶稣基督把我们合为一，不需要再与弟兄姐妹相比。手挽着手一起，充满爱心，我们也心连心，让我们一起在主爱里步行。你是我朋友，主的大家庭，没有任何事，能够分开我和你。哦，你是我朋友，主的大家庭，没有任何事，能够分开我和你。,zhe yi tian li wo gan dao hao huan xi neng gou yu ge wei di xiong jie mei xiang ju ye su ji du ba wo men he wei yi bu xu yao zai yu di xiong jie mei xiang bi shou wan zhuo shou yi qi chong man ai xin wo men ye xin lian xin rang wo men yi qi zai zhu ai li bu xing ni shi wo peng you zhu de da jia ting mei you ren he shi neng gou fen kai wo he ni o ni shi wo peng you zhu de da jia ting mei you ren he shi neng gou fen kai wo he ni
Z4-5,PnW,诸天宣扬,"诸天宣扬
复活之主的荣耀
谁能相比
我主圣洁美丽
永远到永远
羔羊已掌权
今我欢喜前来
向你屈膝敬拜",zhu tian xuan yang fu huo zhi zhu de rong yao shui neng xiang bi wo zhu sheng jie mei li yong yuan dao yong yuan gao yang yi zhang quan jin wo huan xi qian lai xiang ni qu xi jing bai
Z5-1,PnW,在陶匠手中,"荣美的神 奇妙的救主
我深知道 我一生年日
轻声呼唤我 进入你同在
你的圣灵 指引我道路

在你手中 完全照你荣耀计划
主教导我 透过你的眼光 为你活

我降服在你圣洁呼召
分别自己 我知你吸引我
就近你 恳求主带领

磨我 塑造我 用我 充满我
献上生命 在陶匠手中
召我 指教我 领我 在你身旁
献上生命 在陶匠手中",rong mei de shen qi miao de jiu zhu wo shen zhi dao wo yi sheng nian ri qing sheng hu huan wo jin ru ni tong zai ni de sheng ling zhi yin wo dao lu zai ni shou zhong wan quan zhao ni rong yao ji hua zhu jiao dao wo tou guo ni de yan guang wei ni huo wo xiang fu zai ni sheng jie hu zhao fen bie zi ji wo zhi ni xi yin wo jiu jin ni ken qiu zhu dai ling mo wo su zao wo yong wo chong man wo xian shang sheng ming zai tao jiang shou zhong zhao wo zhi jiao wo ling wo zai ni shen pang xian shang sheng ming zai tao jiang shou zhong
Z5-10,PnW,主我敬拜祢,"主我敬拜你，敞开在你的面前
主我敬拜你，俯伏你宝座前敬拜你
天军向你屈膝，众天使围绕你座前
主我双手举起，屈膝你宝座前敬拜你",zhu wo jing bai ni chang kai zai ni de mian qian zhu wo jing bai ni fu fu ni bao zuo qian jing bai ni tian jun xiang ni qu xi zhong tian shi wei rao ni zuo qian zhu wo shuang shou ju qi qu xi ni bao zuo qian jing bai ni
Z5-11,PnW,住在祢里面,"在干旱无水之地我渴慕你，
在旷野无人之处我寻求你。
得救在乎归回安息，
得力在乎平静安稳，
我等候你，如鹰展翅上腾。
住在你里面，住在你里面，
如同枝子与葡萄树紧紧相连。
住在你里面，住在你里面，
领受生命活水泉源永不枯竭。",zai gan han wu shui zhi di wo ke mu ni zai kuang ye wu ren zhi chu wo xun qiu ni de jiu zai hu gui hui an xi de li zai hu ping jing an wen wo deng hou ni ru ying zhan chi shang teng zhu zai ni li mian zhu zai ni li mian ru tong zhi zi yu pu tao shu jin jin xiang lian zhu zai ni li mian zhu zai ni li mian ling shou sheng ming huo shui quan yuan yong bu ku jie
Z5-12,PnW,尊贵全能神,"全能真神，祢掌权，祢的慈爱永远长存；
万民都来尊崇祢圣名。世上万有属于祢，祢的慈爱永远长存；
荣耀的名直存到永远。
哈利路亚，尊贵全能神，天地万有都会灭没，唯有祢永远不改变。
哈利路亚，圣洁全能神，无一人能与祢相比，所有荣耀都归于祢。
宣告祢国度降临。祢旨意成全这地。兴起祢所选子民。高举祢荣耀的名。",quan neng zhen shen mi zhang quan mi de ci ai yong yuan chang cun wan min dou lai zun chong mi sheng ming shi shang wan you shu yu mi mi de ci ai yong yuan chang cun rong yao de ming zhi cun dao yong yuan ha li lu ya zun gui quan neng shen tian di wan you du hui mie mei wei you mi yong yuan bu gai bian ha li lu ya sheng jie quan neng shen wu yi ren neng yu mi xiang bi suo you rong yao dou gui yu mi xuan gao mi guo du jiang lin mi zhi yi cheng quan zhe di xing qi mi suo xuan zi min gao ju mi rong yao de ming
Z5-13,PnW,主啊陶造我,"你是陶匠，我是泥土，陶造我，塑造我更像你。
你是陶匠，我是泥土，陶造我，塑造我更像你。
塑造我成为你器皿，使我永远不离开你。
塑造我成为你器皿，使我永远不离开你。",ni shi tao jiang wo shi ni tu tao zao wo su zao wo geng xiang ni ni shi tao jiang wo shi ni tu tao zao wo su zao wo geng xiang ni su zao wo cheng wei ni qi min shi wo yong yuan bu li kai ni su zao wo cheng wei ni qi min shi wo yong yuan bu li kai ni
Z5-2,PnW,这里有荣耀,"哈利路亚，哈利路亚，这里有荣耀。
哈利路亚，哈利路亚，这里有医治涌流。
哈利路亚，哈利路亚，这里有光明自由。
敬拜声音如众水涌流，永活的主祢在这里。
祢是起初的、末后的，昔在今在永在的主。
全心敬拜祢，大声欢呼，荣耀被高举。
公义的日头如光照耀，万国赞颂祢的荣美。
祢是公义主，明亮晨星！
昔在、今在、永在的君王。",ha li lu ya ha li lu ya zhe li you rong yao ha li lu ya ha li lu ya zhe li you yi zhi yong liu ha li lu ya ha li lu ya zhe li you guang ming zi you jing bai sheng yin ru zhong shui yong liu yong huo de zhu mi zai zhe li mi shi qi chu de mo hou de xi zai jin zai yong zai de zhu quan xin jing bai mi da sheng huan hu rong yao bei gao ju gong yi de ri tou ru guang zhao yao wan guo zan song mi de rong mei mi shi gong yi zhu ming liang chen xing xi zai jin zai yong zai de jun wang
Z5-3,PnW,这是神的爱,"每一天我都看见
神奇妙的创造
每一朵园中的小花
和空中的飞鸟
什么使神造这一切？
我一直不明白
直到有人对我说
这就是神的爱！

神为何将独生子
赐给了我和你？
离开他尊贵的天家
降生卑微马槽里？
他为何被朋友陷害
被人戏弄鞭打？
为何为还我的罪债
被钉在十架上？

这是神的爱
他永不更改
这是神的爱
永远不离开
他创造你
他创造我
要我们与他
永远同在
让我们来分享
神无限的爱！

这是神的爱
他永不更改
这是神的爱
永远不离开
他救赎你
他救赎我
要我们与他
永远同在
让我们来分享
神无限的爱！

这是神的爱
他永不更改
这是神的爱
永远不离开
他的创造
他的救赎
叫我不能
不对他另眼相看
叫我完全相信
这是神的爱！
让我们与他永远同在
让我们来分享
神无限的爱",mei yi tian wo dou kan jian shen qi miao de chuang zao mei yi duo yuan zhong de xiao hua he kong zhong de fei niao shen me shi shen zao zhe yi qie wo yi zhi bu ming bai zhi dao you ren dui wo shuo zhe jiu shi shen de ai shen wei he jiang du sheng zi ci gei le wo he ni li kai ta zun gui de tian jia jiang sheng bei wei ma cao li ta wei he bei peng you xian hai bei ren xi nong bian da wei he wei hai wo de zui zhai bei ding zai shi jia shang zhe shi shen de ai ta yong bu geng gai zhe shi shen de ai yong yuan bu li kai ta chuang zao ni ta chuang zao wo yao wo men yu ta yong yuan tong zai rang wo men lai fen xiang shen wu xian de ai zhe shi shen de ai ta yong bu geng gai zhe shi shen de ai yong yuan bu li kai ta jiu shu ni ta jiu shu wo yao wo men yu ta yong yuan tong zai rang wo men lai fen xiang shen wu xian de ai zhe shi shen de ai ta yong bu geng gai zhe shi shen de ai yong yuan bu li kai ta de chuang zao ta de jiu shu jiao wo bu neng bu dui ta ling yan xiang kan jiao wo wan quan xiang xin zhe shi shen de ai rang wo men yu ta yong yuan tong zai rang wo men lai fen xiang shen wu xian de ai
Z5-4,PnW,真实的悔改,"主祢已救赎我们，招聚我们，为祢争战。
主我们同心寻求，祢的国度，祢的公义。
求祢赦免我们得罪了祢，
从今天起我们要顺服祢旨意。
主我们真实的悔改，回转到祢面前，
求祢赦免我们的罪，洁净我们的心；
主再次赐下祢恩典，再次赐下怜悯；
求祢塑造我们生命，为祢而活，一生讨祢喜悦。",zhu mi yi jiu shu wo men zhao ju wo men wei mi zheng zhan zhu wo men tong xin xun qiu mi de guo du mi de gong yi qiu mi she mian wo men de zui le mi cong jin tian qi wo men yao shun fu mi zhi yi zhu wo men zhen shi de hui gai hui zhuan dao mi mian qian qiu mi she mian wo men de zui jie jing wo men de xin zhu zai ci ci xia mi en dian zai ci ci xia lian min qiu mi su zao wo men sheng ming wei mi er huo yi sheng tao mi xi yue
Z5-5,PnW,主爱有多少,"主爱有多少？主恩有多深？
祂甘愿舍命，为救人灵魂。
主爱有多少？主恩有多深？
每当我思想，我心感恩。
天地有多距离，南北有多遥远，
永恒有多长久，无限有多宽广。",zhu ai you duo shao zhu en you duo shen ta gan yuan she ming wei jiu ren ling hun zhu ai you duo shao zhu en you duo shen mei dang wo si xiang wo xin gan en tian di you duo ju li nan bei you duo yao yuan yong heng you duo chang jiu wu xian you duo kuan guang
Z5-6,PnW,主赐我异象,"主赐我异象 把黑暗照亮
主使我看见 灵风在吹
主叫我听见 人心的呐喊
宣告今年为耶和华的禧年
我愿众膝跪下齐来敬拜主
我愿万口称他为生命主
叫被虏得着自由
得丰盛的生命
愿主美好旨意成就在这地",zhu ci wo yi xiang ba hei an zhao liang zhu shi wo kan jian ling feng zai chui zhu jiao wo ting jian ren xin de na han xuan gao jin nian wei ye he hua de xi nian wo yuan zhong xi gui xia qi lai jing bai zhu wo yuan wan kou cheng ta wei sheng ming zhu jiao bei lu de zhe zi you de feng sheng de sheng ming yuan zhu mei hao zhi yi cheng jiu zai zhe di
Z5-7,PnW,注目看耶稣,"凡劳苦重担，当亲近耶稣，必得安息
他怜悯充足，凡饥渴慕义，来寻我耶稣
他享甘泉，他得饱足
注目看耶稣，定睛看耶稣，至圣公义主
十架上耶稣，注目看耶稣，低屈看耶稣
跟随亲近主，愿与他同步
跟随他同步",fan lao ku zhong dan dang qin jin ye su bi dei an xi ta lian min chong zu fan ji ke mu yi lai xun wo ye su ta xiang gan quan ta de bao zu zhu mu kan ye su ding jing kan ye su zhi sheng gong yi zhu shi jia shang ye su zhu mu kan ye su di qu kan ye su gen sui qin jin zhu yuan yu ta tong bu gen sui ta tong bu
Z5-8,PnW,主是我力量,"主是我力量，我力量，主是患难中力量。
主是我帮助，我帮助，主是随时帮助。
主是避难所，我避难所，主是坚固避难所。
主是我力量，我帮助，唯主是避难所。
大地虽会改变，高山虽会摇动，
大海翻腾大浪，战抖但我们却不害怕。
喔哦！喔哦！喔哦！喔哦。",zhu shi wo li liang wo li liang zhu shi huan nan zhong li liang zhu shi wo bang zhu wo bang zhu zhu shi sui shi bang zhu zhu shi bi nan suo wo bi nan suo zhu shi jian gu bi nan suo zhu shi wo li liang wo bang zhu wei zhu shi bi nan suo da di sui hui gai bian gao shan sui hui yao dong da hai fan teng da lang zhan dou dan wo men que bu hai pa o o o o o o o o
Z5-9,PnW,主我跟祢走,"主你跟我走
往普天下走
天涯海角紧紧抓住我
主我跟你走
往普天下走
死荫幽谷紧紧跟你走
开启我的眼
信心的双眼
看哪天使天军在身边
塑造我的心
谦卑地聆听
你的话语深植在我心
因你是万王之王
万主之主
有你跟着我
我还怕什么
因你已战胜死亡
得胜君王
这信心的路
我永不回头",zhu ni gen wo zou wang pu tian xia zou tian ya hai jiao jin jin zhua zhu wo zhu wo gen ni zou wang pu tian xia zou si yin you gu jin jin gen ni zou kai qi wo de yan xin xin de shuang yan kan na tian shi tian jun zai shen bian su zao wo de xin qian bei di ling ting ni de hua yu shen zhi zai wo xin yin ni shi wan wang zhi wang wan zhu zhi zhu you ni gen zhe wo wo hai pa shen me yin ni yi zhan sheng si wang de sheng jun wang zhe xin xin de lu wo yong bu hui tou
Z6-1,PnW,在我的内心里,在我的内心里，深深感谢你，耶稣。因你先爱我，使我归向你。今将我自己，完全献予你，求主陶造我，求主塑造我，今将我生命，完全交托你，求主使用我，哦求主差派我。这是我心愿，我的祷告，求主应允我，求主扶持我，这是我感恩，这是我赞美，哦求主悦纳我。,zai wo de nei xin li shen shen gan xie ni ye su yin ni xian ai wo shi wo gui xiang ni jin jiang wo zi ji wan quan xian yu ni qiu zhu tao zao wo qiu zhu su zao wo jin jiang wo sheng ming wan quan jiao tuo ni qiu zhu shi yong wo o qiu zhu cha pai wo zhe shi wo xin yuan wo de dao gao qiu zhu ying yun wo qiu zhu fu chi wo zhe shi wo gan en zhe shi wo zan mei o qiu zhu yue na wo
Z6-2,PnW,在耶稣的脚前,"在耶稣的脚前，谦卑屈膝敬拜，瞻仰主的荣面。
在耶稣的脚前，安静留心聆听，等候主的旨意。
在耶稣的脚前，放下一切挂虑，完全相信，完全交托。
在耶稣的脚前，献上一切所有，毫无保留我敬拜祢。",zai ye su de jiao qian qian bei qu xi jing bai zhan yang zhu de rong mian zai ye su de jiao qian an jing liu xin ling ting deng hou zhu de zhi yi zai ye su de jiao qian fang xia yi qie gua lv wan quan xiang xin wan quan jiao tuo zai ye su de jiao qian xian shang yi qie suo you hao wu bao liu wo jing bai mi
Z6-3,PnW,这是圣洁之地,"这是圣洁之地，神在这里，前来献上最深的敬拜。
这是圣洁之地，神在这里，设立宝座，在荣耀的敬拜里。
我全心来敬拜你主，高举双手敬拜你主，在你大能荣耀光中，我俯伏在你宝座前。
我全心来敬拜你主，高举双手敬拜你主，在你大能荣耀光中，我与众天使俯伏深深敬拜你。",zhe shi sheng jie zhi di shen zai zhe li qian lai xian shang zui shen de jing bai zhe shi sheng jie zhi di shen zai zhe li she li bao zuo zai rong yao de jing bai li wo quan xin lai jing bai ni zhu gao ju shuang shou jing bai ni zhu zai ni da neng rong yao guang zhong wo fu fu zai ni bao zuo qian wo quan xin lai jing bai ni zhu gao ju shuang shou jing bai ni zhu zai ni da neng rong yao guang zhong wo yu zhong tian shi fu fu shen shen jing bai ni
Z6-5,PnW,主祢是我力量,我的诗歌，我的拯救，你是我患难中随时的帮助。众山怎样围绕耶路撒冷，你必围绕我到永远。主你是我力量，主你是我高台，坚固磐石我信靠你必不动摇。主你是我力量，主你是避难所，我的盼望只在乎你。,wo de shi ge wo de zheng jiu ni shi wo huan nan zhong sui shi de bang zhu zhong shan zen yang wei rao ye lu sa leng ni bi wei rao wo dao yong yuan zhu ni shi wo li liang zhu ni shi wo gao tai jian gu pan shi wo xin kao ni bi bu dong yao zhu ni shi wo li liang zhu ni shi bi nan suo wo de pan wang zhi zai hu ni
